organism_name,condition,timepoint_label,timepoint_hours,locus_tag,gene_name,log2fc_rna,padj_rna,expression_status_rna,log2fc_prot,padj_prot,expression_status_prot,category,category_compact
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_15090,,0.4948285526355895,0.4872383873365454,not_significant,1.64717610677083,0.0017662291129505,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_04685,dtpT,0.4943379890704814,0.0070326148068058,not_significant,-0.76140594482422,0.054681954644277,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_08220,,0.4936540825809195,0.3357918237468567,not_significant,-0.310072580973308,0.689700826039127,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_00520,hemC,-0.4936015791507303,0.3478676823043685,not_significant,0.411134084065754,0.0888291775458762,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_04205,,-0.4934348409903378,0.3508455706173269,not_significant,0.750062942504883,0.0379942749829738,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_04105,pepN,0.4929949333472524,0.3221923993405385,not_significant,0.782851537068683,0.0002782094344751,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_04200,nagA,0.4929926299501339,0.1288459892511105,not_significant,0.0751005808512402,0.83381998228753,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_15960,,0.4928296515069037,0.5754851778731437,not_significant,1.77739715576172,0.0002526521255689,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_10985,,0.492108026284028,0.3439054872822762,not_significant,-0.811503728230794,0.0079601016354468,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_14515,,-0.4918642449752458,0.3186796201488255,not_significant,0.0054759979248033,0.982861077830028,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_08305,sbcB,0.4908653494103264,0.2001420444946783,not_significant,0.804926554361976,0.0004680778379065,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_17430,ubiD,0.4904149496832494,0.0552167529499592,not_significant,-0.281263987223307,0.242449898258197,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_01225,mutY,0.4902414594927148,0.3050628775652567,not_significant,-0.200848261515298,0.764350713976096,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_00710,acrA,-0.4881875068896242,0.3538470467332892,not_significant,-0.0059134165445997,0.985832393720507,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_08230,glgC,0.4869649495384789,0.4188605711330943,not_significant,0.72777430216471,0.003551281756846,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_17995,tuf,0.4866999023647818,0.5070919259426131,not_significant,-0.586351394653322,0.0164930327201302,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_01575,,-0.485120092482165,0.4952603042627876,not_significant,1.40976842244466,0.0002368580324667,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_02705,sodN,-0.4850312986658475,0.7209747521336413,not_significant,3.17687670389811,1.15714151935939e-06,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_08505,,-0.4839843132500532,0.2806839066684122,not_significant,1.21947797139486,0.144411637187249,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_18525,yicI,0.4836214466496882,0.415651717924158,not_significant,3.87167453765869,1.02270846908256e-07,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_03525,djlA,-0.4810452913261949,0.2331961269889025,not_significant,0.129503250122066,0.878346961903923,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_03680,petB,0.4802812953073037,0.6199503836240052,not_significant,-0.924913406372069,0.0014382363746496,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_18400,,0.4790583703818356,0.0855535504175196,not_significant,0.272357940673828,0.293061059677564,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_09730,yqjG,-0.4780465571260518,0.2528174863279141,not_significant,1.16337140401205,3.48656046570442e-05,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_12955,,-0.4779500045154064,0.2017651024136945,not_significant,-0.269521713256834,0.224718024463815,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_05335,pctC,-0.477227035879346,0.1996767106221021,not_significant,-0.963594436645508,0.0003462978456614,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_20560,,0.4768064887808305,0.389408804585141,not_significant,-0.477324803670248,0.17014867590415,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_08370,,-0.4740951740279574,0.106818595257294,not_significant,0.600407282511394,0.0997315472027303,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_05135,pseC,-0.4740363178749764,0.4278092659428613,not_significant,-0.604498545328776,0.0354082374216139,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_03740,rpoN,-0.473537920431705,0.1104186084323413,not_significant,-0.395004272460936,0.0164294025500976,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_09090,betT,-0.472223130547037,0.0331011730436904,not_significant,0.567075729370114,0.0164930327201302,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_02780,,-0.4710572187621026,0.3559888660335035,not_significant,-1.25793266296387,0.239770325913064,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_18295,hflX,-0.4702076918309017,0.1541280794554049,not_significant,-0.156802495320636,0.847625285980385,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_14530,,0.4698025588241209,0.1265873140595733,not_significant,0.369222005208337,0.0459964612992622,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_14150,,0.469264700656905,0.1639942984968975,not_significant,-0.255828857421876,0.282390113743311,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_03360,phoR,0.4690910637315096,0.0513005859015331,not_significant,-0.172603607177735,0.438103457608935,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_03995,,0.4687238466829244,0.5331641873007371,not_significant,-0.927757263183595,0.0420744951735429,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_11575,,-0.4686171143233089,0.0418497634672835,not_significant,-0.0786857604980464,0.824403817975173,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_18470,,0.4685432060956195,0.1280829543772516,not_significant,-0.392593383789063,0.126052839642786,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_18475,aer-1,-0.4671348070977836,0.3141403132923751,not_significant,-1.12545585632324,0.0007687180237709,significant_down,prot_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_17065,,0.4662599846708993,0.2904111619508883,not_significant,-0.138494491577153,0.663420923025396,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_06690,yfkJ,0.4662388352195458,0.1436164188659398,not_significant,1.03330103556316,0.100781268576862,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_18585,xylE,0.4661585988428057,0.2437062080693062,not_significant,0.701876322428383,0.0419523187960563,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_14465,gcvT,-0.4661373635229555,0.6144234526646922,not_significant,0.802776972452797,0.0011526758827879,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_04705,,0.4654304572219123,0.1642348591408092,not_significant,-1.4011116027832,4.53422703420747e-06,significant_down,prot_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_05980,rnfG,-0.464904412781484,0.3112935563218656,not_significant,-0.488536834716797,0.247613383004475,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_00945,yajR,0.4639558506156869,0.2217616771482816,not_significant,-0.414895375569666,0.639305717262149,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_05585,,0.4637252577888525,0.3632579091525243,not_significant,0.05793825785319,0.804285577245463,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_11745,zwf,0.4631718242899694,0.3271400780571584,not_significant,0.0844294230143241,0.576254320394561,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_18505,syrP,0.4623871104992149,0.4425091056800374,not_significant,3.28276379903158,1.7160200390532e-06,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_07595,,0.4619313128645929,0.2579884292524625,not_significant,-0.821985244750979,0.0013279048441405,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_06290,tyrA,0.4618224733286646,0.1508726878109074,not_significant,0.436002095540366,0.113504618788448,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_20625,,-0.4614850758029074,0.0399958093836479,not_significant,1.8002758026123,2.40962974496345e-06,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_10630,pyrF,0.4611699836144701,0.0528965117171062,not_significant,-0.712806701660153,0.0400342041076606,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_02035,,0.4610220017964933,0.5190862175977017,not_significant,-1.43986829121908,0.221209482499744,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_09830,pulA,0.4607306263697762,0.4532749284090837,not_significant,3.07352193196615,2.51615863862619e-06,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_11115,,0.4600326098101835,0.1747067589683777,not_significant,-0.53793716430664,0.0074873338911729,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_17515,ubiE,0.4594907686137847,0.0452965920649814,not_significant,-1.66253026326497,0.000204379646771,significant_down,prot_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_03785,mlaD,-0.458916755202384,0.36249726726295,not_significant,2.01523462931315,0.0077957412047713,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_16395,msrA,0.458643605019753,0.4056196241977093,not_significant,-0.652991612752277,0.347222085210326,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_02275,,-0.4577440063089553,0.3722354922828561,not_significant,-1.35208384195964,0.0147815657827007,significant_down,prot_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_17070,,0.4561191101172611,0.3076129270925933,not_significant,-2.83648745218913,0.0096768602888538,significant_down,prot_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_17815,pcnB,0.4557472130381711,0.2581284770806478,not_significant,-1.63397534688314,0.0011151581470447,significant_down,prot_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_03510,surA,-0.4553172171224899,0.1243010947268011,not_significant,-0.845964431762697,0.0009347427248538,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_08090,,0.454998746945227,0.0907172489144654,not_significant,0.334781010945635,0.558726134606725,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_11030,azoR,-0.4548484416503964,0.343029065628019,not_significant,0.266845703124997,0.590279552803229,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_14180,yghX,0.4544909479364949,0.1075705833971225,not_significant,1.65133984883626,8.27477038742655e-07,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_14560,rbsK,0.4542314083161495,0.2961926223606956,not_significant,0.812107086181642,0.0095961946966055,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_00435,,0.4541249996441115,0.6203849917471089,not_significant,-2.7007195154826,0.140928932378754,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_02905,,-0.4540467955782311,0.2248864173528836,not_significant,-0.794876734415694,0.223884907443096,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_06435,pal,-0.4532961444797601,0.1249459449825386,not_significant,-0.181313196818036,0.739461160577662,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_13760,,0.4528662418289111,0.0842369793445062,not_significant,-0.750946680704753,0.0017879301165315,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_05740,cds1,-0.4526582739058763,0.7699167327162538,not_significant,0.59446080525716,0.200837036909975,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_19080,groES,0.4513266696869213,0.4934068369454412,not_significant,0.0543766021728533,0.906420190656986,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_03365,pstS,0.4512659729739816,0.0788207233508077,not_significant,0.128313700358075,0.753455724435131,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_19745,pyrE,0.4506073897277139,0.239483512696066,not_significant,1.23311297098796,5.85044844125412e-05,significant_up,prot_only_up,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_18310,mutL,-0.4505523928999985,0.0757777040188783,not_significant,-0.438076655069987,0.372062921116149,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_09685,lpxK,0.4505069416742177,0.231093041493333,not_significant,0.204230626424154,0.414158631189579,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_00715,ttgB,0.4503571327182741,0.2098223585212376,not_significant,-0.457991282145183,0.0344007763057086,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_06320,pheA,-0.4498784385445392,0.400594258018832,not_significant,-0.789976119995123,0.0038086873119187,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_05940,glpQ,0.4494975437627638,0.147576492191205,not_significant,-0.519854227701823,0.107326452759297,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_10230,,0.4490949025583309,0.3617281362858472,not_significant,-0.113131841023763,0.689700826039127,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_14115,,0.449034779089305,0.4238420411855926,not_significant,0.618719736735028,0.0486394264409572,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_09410,gdhA,-0.4488409353551675,0.2203992140500063,not_significant,0.534688313802084,0.232970609889905,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_14540,ubiH,-0.4487218672371713,0.0589705543025812,not_significant,-1.26191965738932,0.0011295979422103,significant_down,prot_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_09300,mrdA,-0.448221625306874,0.3377952911661951,not_significant,-0.402865091959637,0.131872188685901,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_08760,nusA,-0.4474571885247701,0.0090489923922105,not_significant,0.449865976969396,0.0101372079849962,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_05990,rsxC,-0.4468904084058592,0.2396838005393598,not_significant,-0.481698989868164,0.259305702793436,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_13660,glsA,0.4468285813542523,0.193488501141232,not_significant,0.422918955485027,0.145501715407471,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_17045,rfbC,0.44678062273822,0.4285579097967397,not_significant,-1.03249359130859,0.0463444675090705,significant_down,prot_only_down,asymmetric_sig
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_10120,fumA,0.4466803775272916,0.3727831609805925,not_significant,0.13393020629883,0.536806735572222,not_significant,both_ns,both_ns
Alteromonas macleodii HOT1A3,coculture,day 89,2136.0,ACZ81_07350,kdsA,0.4457386214643131,0.5204807272719486,not_significant,0.792830785115564,0.0029702391545752,not_significant,both_ns,both_ns
