experiment_id,organism,genus,omics_type,locus_tag,gene_name,product,gene_category,best_rank,direction,log2fc,padj,timepoint
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1397,hli,high light inducible protein,Stress response and adaptation,5.0,up,19.2,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1396,hli,high light inducible protein,Stress response and adaptation,6.0,up,16.7,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1697,rpoD4,"RNA polymerase sigma factor, type II",Transcription,6.0,down,-3.0,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0356,pip,proline iminopeptidase,Amino acid metabolism,7.0,down,-2.9,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0818,hli,high light inducible protein,Stress response and adaptation,7.0,up,16.4,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0481,yajQ,cyclic-di-GMP-binding protein,Signal transduction,8.0,down,-2.7,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0817,hli,high light inducible protein,Stress response and adaptation,8.0,up,15.0,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1003,,conserved hypothetical protein,Unknown,9.0,down,-2.6,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1629,rpoD8,"RNA polymerase sigma factor, type II",Stress response and adaptation,9.0,up,10.3,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0690,hli,high light inducible protein,Stress response and adaptation,10.0,up,8.9,0.05,45 min
10.1128/JB.01097-06_light_stress_blue_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1176,,conserved hypothetical protein,Unknown,10.0,down,-2.6,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1028,,uncharacterized conserved secreted protein,Unknown,1.0,up,3.4,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1359,,"uncharacterized conserved membrane protein, DoxX family",Stress response and adaptation,1.0,down,-4.2,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0336,PTOX,plastoquinol terminal oxidase,Stress response and adaptation,2.0,down,-3.6,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0356,pip,proline iminopeptidase,Amino acid metabolism,2.0,up,2.0,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0195,pgk,phosphoglycerate kinase,Energy production,3.0,down,-2.2,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1018,,conserved hypothetical protein,Unknown,4.0,down,-2.1,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0818,hli,high light inducible protein,Stress response and adaptation,5.0,down,-2.0,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1396,hli,high light inducible protein,Stress response and adaptation,6.0,down,-2.0,0.05,45 min
10.1128/JB.01097-06_light_stress_dcmu_white_light_13_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1397,hli,high light inducible protein,Stress response and adaptation,7.0,down,-2.0,0.05,45 min
10.1128/JB.01097-06_light_stress_green_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1629,rpoD8,"RNA polymerase sigma factor, type II",Stress response and adaptation,1.0,up,2.3,0.05,45 min
10.1128/JB.01097-06_light_stress_green_light_13_umol_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1672,desC4,delta-9 fatty-acid desaturase DesC4,Stress response and adaptation,1.0,down,-2.2,0.05,45 min
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1390,hli,high light inducible protein,Stress response and adaptation,1.0,up,2.00964087770951,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1672,desC4,delta-9 fatty-acid desaturase DesC4,Stress response and adaptation,1.0,down,-1.53468240439467,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0348,,conserved hypothetical protein family PM-17,Unknown,2.0,up,1.9034061731635,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0550,rbcL,"ribulose bisphosphate carboxylase, large subunit",Photosynthesis,2.0,down,-1.18385467279872,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0347,,uncharacterized conserved membrane protein,Unknown,3.0,up,1.75892982948699,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0549,csoS1A,carboxysome shell protein CsoS1A,Photosynthesis,3.0,down,-1.1225755828196,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0474,,Prochlorococcus/marine Synechococcus Hyper-Conserved Protein (PSHCP),Photosynthesis,4.0,down,-1.05028090975672,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0861,,conserved hypothetical protein,Unknown,4.0,up,1.75368432827684,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0496,rpoD1,"major RNA polymerase sigma factor, type I",Stress response and adaptation,5.0,down,-1.03699635220366,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1365,,conserved hypothetical protein,Unknown,5.0,up,1.49698987274902,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0551,rbcS,"ribulose bisphosphate carboxylase, small subunit",Photosynthesis,6.0,down,-0.945967247022367,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0920,glnA,"glutamine synthetase, type I",Amino acid metabolism,6.0,up,1.39901265866978,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1404,hli,high light inducible protein,Stress response and adaptation,7.0,up,1.39435440492259,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1457,atp1,ATP synthase protein I,Photosynthesis,7.0,down,-0.934708723795444,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0469,psaF,photosystem I reaction centre PsaF protein,Photosynthesis,8.0,down,-0.876264856821257,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0818,hli,high light inducible protein,Stress response and adaptation,8.0,up,1.35946697356617,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0142,,RNA-binding protein,Transport,9.0,down,-0.844894624805942,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1396,hli,high light inducible protein,Stress response and adaptation,9.0,up,1.32412798684196,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0785,prkB,phosphoribulokinase,Carbohydrate metabolism,10.0,down,-0.819442972332764,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_cyanate_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0817,hli,high light inducible protein,Stress response and adaptation,10.0,up,1.2727954011662,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1404,hli,high light inducible protein,Stress response and adaptation,1.0,up,1.5972224828923,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1672,desC4,delta-9 fatty-acid desaturase DesC4,Stress response and adaptation,1.0,down,-2.55002375341907,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0861,,conserved hypothetical protein,Unknown,2.0,up,1.47949519424135,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1671,,conserved hypothetical protein,Unknown,2.0,down,-2.14913733845811,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1384,hli,high light inducible protein,Stress response and adaptation,3.0,up,1.41620774611957,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1670,metC,cystathionine beta-lyase family aluminum resistance protein,Stress response and adaptation,3.0,down,-1.709659172458,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0496,rpoD1,"major RNA polymerase sigma factor, type I",Stress response and adaptation,4.0,down,-1.37961282672872,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1405,,conserved hypothetical protein,Unknown,4.0,up,1.34516471100717,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0367,,putative antibiotic biosynthesis monooxygenase domain protein,Cellular processes,5.0,down,-1.15722031268979,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1135,hli,high light inducible protein,Stress response and adaptation,5.0,up,1.24434925698411,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0348,,conserved hypothetical protein family PM-17,Unknown,6.0,up,1.17611792889034,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0444,ctaEI,cytochrome c oxidase subunit III,Carbohydrate metabolism,6.0,down,-1.01749397779381,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1365,,conserved hypothetical protein,Unknown,7.0,up,1.09478431351356,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1456,atpI,ATP synthase A chain,Photosynthesis,7.0,down,-0.845953993777346,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0806,,"possible transcriptional regulator of iron metabolism, Crp/Fnr family protein",Stress response and adaptation,8.0,down,-0.82714223565413,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1028,,uncharacterized conserved secreted protein,Unknown,8.0,up,1.05873351777093,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0474,,Prochlorococcus/marine Synechococcus Hyper-Conserved Protein (PSHCP),Photosynthesis,9.0,down,-0.744225227172344,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1400,,RmlC-like cupin domain-containing protein,Post-translational modification,9.0,up,0.958299671166977,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0410,rpsD,30S ribosomal protein S4,Translation,10.0,down,-0.726707079051318,0.01,steady state
10.1038/msb4100087_growth_medium_growth_on_urea_as_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1385,hli,high light inducible protein,Stress response and adaptation,10.0,up,0.910689439015938,0.01,steady state
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1148,,conserved hypothetical protein,Unknown,1.0,down,-11.3,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1359,,"uncharacterized conserved membrane protein, DoxX family",Stress response and adaptation,1.0,up,61.2,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1028,,uncharacterized conserved secreted protein,Unknown,2.0,down,-6.6,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1397,hli,high light inducible protein,Stress response and adaptation,2.0,up,42.2,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0544,chlB,"light-independent protochlorophyllide reductase, B subunit",Coenzyme metabolism,3.0,down,-6.2,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0818,hli,high light inducible protein,Stress response and adaptation,3.0,up,41.7,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0545,chlN,light-independent protochlorophyllide reductase subunit N,Coenzyme metabolism,4.0,down,-5.5,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1396,hli,high light inducible protein,Stress response and adaptation,4.0,up,41.3,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0469,psaF,photosystem I reaction centre PsaF protein,Photosynthesis,5.0,down,-5.3,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1135,hli,high light inducible protein,Stress response and adaptation,5.0,up,40.8,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0660,,conserved hypothetical protein,Unknown,6.0,down,-4.6,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1404,hli,high light inducible protein,Stress response and adaptation,6.0,up,39.5,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0468,psaJ,photosystem I reaction centre subunit IX,Photosynthesis,7.0,down,-4.4,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1118,hli,high light inducible protein,Stress response and adaptation,7.0,up,37.0,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0642,metY,O-acetylhomoserine aminocarboxypropyltransferase,Amino acid metabolism,8.0,down,-4.4,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0817,hli,high light inducible protein,Stress response and adaptation,8.0,up,33.1,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0690,hli,high light inducible protein,Stress response and adaptation,9.0,up,29.1,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0906,psaK,photosystem I reaction center subunit X,Photosynthesis,9.0,down,-4.3,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0307,unk6,conserved hypothetical protein,Unknown,10.0,down,-4.1,0.05,45 min
10.1128/JB.01097-06_light_stress_high_white_light_55_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1672,desC4,delta-9 fatty-acid desaturase DesC4,Stress response and adaptation,10.0,up,18.9,0.05,45 min
10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0030,,conserved hypothetical protein,Unknown,1.0,up,4.46644526664637,0.01,48h
10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0370,cynA,"cyanate ABC transporter, substrate-binding protein",Central intermediary metabolism,1.0,up,4.06454932416169,0.01,24h
10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0550,rbcL,"ribulose bisphosphate carboxylase, large subunit",Photosynthesis,1.0,down,-3.23622024085443,0.01,6h
10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0958,,conserved hypothetical protein (DUF1830),Unknown,1.0,up,6.01862436906552,0.01,6h
10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1452,atpD,ATP synthase delta chain,Photosynthesis,1.0,down,-4.32896716299897,0.01,24h
10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM1453,atpF,ATP synthase subunit B,Photosynthesis,1.0,down,-4.66693634582272,0.01,12h
10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0690,hli,high light inducible protein,Stress response and adaptation,2.0,up,4.12560672898169,0.01,48h
10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,Prochlorococcus MED4,Prochlorococcus,MICROARRAY,PMM0920,glnA,"glutamine synthetase, type I",Amino acid metabolism,2.0,up,3.92174594063168,0.01,24h
